path,label,pred,wake_prob,npu_ms
wallpad_HiWonder_251113/jihyeon/jihyeon_1_20.wav,1,1,0.8997,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_1_34.wav,1,1,0.9033,4.6
wallpad_HiWonder_251113/jihyeon/jihyeon_1_1.wav,1,1,0.9294,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_1_35.wav,1,1,0.9460,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_1_19.wav,1,1,0.8981,30.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_31.wav,1,1,0.9433,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_1_30.wav,1,1,0.7915,9.4
wallpad_HiWonder_251113/jihyeon/jihyeon_1_32.wav,1,1,0.8364,8.9
wallpad_HiWonder_251113/jihyeon/jihyeon_1_26.wav,1,1,0.8230,8.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_6.wav,1,1,0.9274,8.7
wallpad_HiWonder_251113/jihyeon/jihyeon_1_27.wav,1,1,0.8259,9.5
wallpad_HiWonder_251113/jihyeon/jihyeon_1_33.wav,1,1,0.9233,9.1
wallpad_HiWonder_251113/jihyeon/jihyeon_0_28.wav,0,0,0.0528,9.5
wallpad_HiWonder_251113/jihyeon/jihyeon_0_1.wav,0,0,0.3364,8.6
wallpad_HiWonder_251113/jihyeon/jihyeon_0_14.wav,0,0,0.1365,9.2
wallpad_HiWonder_251113/jihyeon/jihyeon_1_41.wav,1,1,0.9426,8.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_15.wav,0,0,0.0459,9.2
wallpad_HiWonder_251113/jihyeon/jihyeon_0_29.wav,0,0,0.1095,9.2
wallpad_HiWonder_251113/jihyeon/jihyeon_0_2.wav,0,0,0.2266,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_17.wav,0,0,0.0802,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_1_43.wav,1,1,0.9247,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_1_42.wav,1,1,0.9266,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_0_3.wav,0,0,0.4288,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_0_12.wav,0,0,0.0501,4.2
wallpad_HiWonder_251113/jihyeon/jihyeon_0_7.wav,0,0,0.0283,4.5
wallpad_HiWonder_251113/jihyeon/jihyeon_0_6.wav,0,0,0.0967,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_0_11.wav,0,0,0.0601,5.2
wallpad_HiWonder_251113/jihyeon/jihyeon_0_39.wav,0,0,0.1455,4.9
wallpad_HiWonder_251113/jihyeon/jihyeon_0_4.wav,0,0,0.0752,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_1_44.wav,1,1,0.9366,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_0_5.wav,0,0,0.0957,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_0_38.wav,0,0,0.0319,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_0_10.wav,0,0,0.1649,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_0_21.wav,0,0,0.2010,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_0_8.wav,0,0,0.0636,4.5
wallpad_HiWonder_251113/jihyeon/jihyeon_0_35.wav,0,0,0.3347,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_0_34.wav,0,0,0.0662,4.9
wallpad_HiWonder_251113/jihyeon/jihyeon_0_9.wav,0,0,0.0972,5.0
wallpad_HiWonder_251113/jihyeon/jihyeon_0_20.wav,0,0,0.1541,5.1
wallpad_HiWonder_251113/jihyeon/jihyeon_0_36.wav,0,0,0.2037,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_22.wav,0,0,0.0359,5.5
wallpad_HiWonder_251113/jihyeon/jihyeon_0_23.wav,0,1,0.5408,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_0_37.wav,0,0,0.0352,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_0_33.wav,0,0,0.1039,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_0_27.wav,0,0,0.1063,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_26.wav,0,0,0.0818,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_32.wav,0,0,0.0656,4.9
wallpad_HiWonder_251113/jihyeon/jihyeon_0_24.wav,0,0,0.0556,5.0
wallpad_HiWonder_251113/jihyeon/jihyeon_0_30.wav,0,0,0.0591,4.5
wallpad_HiWonder_251113/jihyeon/jihyeon_0_18.wav,0,0,0.0522,4.6
wallpad_HiWonder_251113/jihyeon/jihyeon_0_19.wav,0,0,0.0464,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_31.wav,0,0,0.1401,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_0_25.wav,0,0,0.0622,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_0_42.wav,0,0,0.0381,4.4
wallpad_HiWonder_251113/jihyeon/jihyeon_1_17.wav,1,1,0.9244,4.3
wallpad_HiWonder_251113/jihyeon/jihyeon_0_41.wav,0,0,0.2010,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_1_15.wav,1,1,0.8363,8.4
wallpad_HiWonder_251113/jihyeon/jihyeon_1_29.wav,1,1,0.8236,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_1_9.wav,1,1,0.8828,4.8
wallpad_HiWonder_251113/jihyeon/jihyeon_1_14.wav,1,1,0.9026,5.6
wallpad_HiWonder_251113/jihyeon/jihyeon_0_40.wav,0,0,0.0649,5.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_10.wav,1,1,0.8151,4.5
wallpad_HiWonder_251113/jihyeon/jihyeon_1_11.wav,1,1,0.9528,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_1_13.wav,1,1,0.9195,4.7
wallpad_HiWonder_251113/jihyeon/jihyeon_1_12.wav,1,1,0.9246,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_13.wav,0,0,0.0688,4.4
wallpad_HiWonder_251113/jangyeon/jangyeon_0_12.wav,0,0,0.0532,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_0_10.wav,0,0,0.0845,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_38.wav,0,0,0.0948,5.2
wallpad_HiWonder_251113/jangyeon/jangyeon_0_39.wav,0,0,0.1852,4.6
wallpad_HiWonder_251113/jangyeon/jangyeon_0_11.wav,0,0,0.0638,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_0_29.wav,0,0,0.0571,5.6
wallpad_HiWonder_251113/jangyeon/jangyeon_0_15.wav,0,0,0.0952,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_14.wav,0,0,0.0654,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_28.wav,0,0,0.0798,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_16.wav,0,0,0.0736,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_9.wav,1,0,0.2282,4.5
wallpad_HiWonder_251113/jangyeon/jangyeon_1_8.wav,1,0,0.3596,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_17.wav,0,0,0.0648,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_18.wav,1,0,0.1350,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_1_24.wav,1,1,0.8517,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_25.wav,1,1,0.7533,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_1_19.wav,1,1,0.7024,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_9.wav,0,0,0.0624,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_22.wav,1,1,0.8108,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_1_23.wav,1,1,0.9447,4.6
wallpad_HiWonder_251113/jangyeon/jangyeon_0_8.wav,0,0,0.1050,4.4
wallpad_HiWonder_251113/jangyeon/jangyeon_1_21.wav,1,1,0.7287,6.7
wallpad_HiWonder_251113/jangyeon/jangyeon_1_20.wav,1,0,0.4716,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_6.wav,0,0,0.2753,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_11.wav,1,1,0.6731,5.2
wallpad_HiWonder_251113/jangyeon/jangyeon_1_10.wav,1,1,0.9272,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_7.wav,0,0,0.0713,4.6
wallpad_HiWonder_251113/jangyeon/jangyeon_0_5.wav,0,0,0.1541,5.5
wallpad_HiWonder_251113/jangyeon/jangyeon_1_12.wav,1,1,0.9466,5.9
wallpad_HiWonder_251113/jangyeon/jangyeon_1_13.wav,1,1,0.8223,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_4.wav,0,0,0.1192,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_1_17.wav,1,1,0.8426,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_16.wav,1,1,0.8468,5.4
wallpad_HiWonder_251113/jangyeon/jangyeon_0_1.wav,0,0,0.1425,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_0_3.wav,0,0,0.2826,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_40.wav,0,0,0.0343,5.4
wallpad_HiWonder_251113/jangyeon/jangyeon_1_14.wav,1,1,0.8953,4.9
wallpad_HiWonder_251113/jangyeon/jangyeon_1_15.wav,1,1,0.6092,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_0_2.wav,0,1,0.5248,5.3
wallpad_HiWonder_251113/jangyeon/jangyeon_0_32.wav,0,0,0.0828,4.4
wallpad_HiWonder_251113/jangyeon/jangyeon_0_26.wav,0,0,0.0586,4.6
wallpad_HiWonder_251113/jangyeon/jangyeon_1_5.wav,1,1,0.8313,4.6
wallpad_HiWonder_251113/jangyeon/jangyeon_1_4.wav,1,1,0.9372,5.2
wallpad_HiWonder_251113/jangyeon/jangyeon_0_27.wav,0,0,0.0730,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_33.wav,0,0,0.1684,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_0_25.wav,0,0,0.0702,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_31.wav,0,0,0.0509,5.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_19.wav,0,0,0.0515,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_1_6.wav,1,1,0.9550,4.9
wallpad_HiWonder_251113/jangyeon/jangyeon_1_7.wav,1,1,0.9255,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_18.wav,0,0,0.0836,5.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_30.wav,0,0,0.0660,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_24.wav,0,0,0.0804,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_20.wav,0,0,0.1037,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_34.wav,0,0,0.2237,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_1_3.wav,1,1,0.9170,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_1_2.wav,1,1,0.8891,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_35.wav,0,0,0.0529,5.1
wallpad_HiWonder_251113/jangyeon/jangyeon_0_21.wav,0,0,0.1659,4.4
wallpad_HiWonder_251113/jangyeon/jangyeon_0_37.wav,0,0,0.0761,4.9
wallpad_HiWonder_251113/jangyeon/jangyeon_0_23.wav,0,0,0.0720,4.7
wallpad_HiWonder_251113/jangyeon/jangyeon_1_1.wav,1,1,0.8636,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_22.wav,0,0,0.0596,4.8
wallpad_HiWonder_251113/jangyeon/jangyeon_0_36.wav,0,0,0.0464,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_17.wav,0,0,0.0595,5.1
wallpad_HiWonder_251113/bogyung/bogyung_1_5.wav,1,1,0.7587,5.6
wallpad_HiWonder_251113/bogyung/bogyung_1_4.wav,1,1,0.9155,5.1
wallpad_HiWonder_251113/bogyung/bogyung_0_16.wav,0,0,0.2670,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_14.wav,0,0,0.0605,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_28.wav,0,0,0.0424,4.7
wallpad_HiWonder_251113/bogyung/bogyung_1_7.wav,1,1,0.9490,5.3
wallpad_HiWonder_251113/bogyung/bogyung_0_29.wav,0,0,0.0588,4.9
wallpad_HiWonder_251113/bogyung/bogyung_0_15.wav,0,0,0.0623,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_39.wav,0,0,0.0590,4.8
wallpad_HiWonder_251113/bogyung/bogyung_1_3.wav,1,1,0.8852,4.8
wallpad_HiWonder_251113/bogyung/bogyung_1_2.wav,1,1,0.9630,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_10.wav,0,0,0.0873,5.5
wallpad_HiWonder_251113/bogyung/bogyung_0_38.wav,0,0,0.0715,5.1
wallpad_HiWonder_251113/bogyung/bogyung_1_1.wav,1,1,0.9659,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_13.wav,0,0,0.0657,5.3
wallpad_HiWonder_251113/bogyung/bogyung_0_6.wav,0,0,0.1731,4.8
wallpad_HiWonder_251113/bogyung/bogyung_1_20.wav,1,1,0.9124,5.1
wallpad_HiWonder_251113/bogyung/bogyung_1_21.wav,1,1,0.9211,4.4
wallpad_HiWonder_251113/bogyung/bogyung_0_7.wav,0,0,0.1690,5.2
wallpad_HiWonder_251113/bogyung/bogyung_0_5.wav,0,0,0.0874,4.9
wallpad_HiWonder_251113/bogyung/bogyung_1_23.wav,1,1,0.8524,4.8
wallpad_HiWonder_251113/bogyung/bogyung_1_22.wav,1,1,0.9435,4.8
wallpad_HiWonder_251113/bogyung/bogyung_0_4.wav,0,0,0.3518,5.0
wallpad_HiWonder_251113/bogyung/bogyung_0_1.wav,0,0,0.1518,4.4
wallpad_HiWonder_251113/bogyung/bogyung_0_3.wav,0,1,0.5284,4.9
wallpad_HiWonder_251113/bogyung/bogyung_1_25.wav,1,1,0.9547,10.9
wallpad_HiWonder_251113/bogyung/bogyung_1_19.wav,1,1,0.8240,10.0
wallpad_HiWonder_251113/bogyung/bogyung_1_18.wav,1,1,0.9151,11.0
wallpad_HiWonder_251113/bogyung/bogyung_0_41.wav,0,0,0.0525,9.8
wallpad_HiWonder_251113/bogyung/bogyung_1_15.wav,1,1,0.9289,9.9
wallpad_HiWonder_251113/bogyung/bogyung_1_14.wav,1,1,0.9433,9.9
wallpad_HiWonder_251113/bogyung/bogyung_0_40.wav,0,0,0.0609,10.3
wallpad_HiWonder_251113/bogyung/bogyung_0_42.wav,0,0,0.0195,9.6
wallpad_HiWonder_251113/bogyung/bogyung_1_16.wav,1,0,0.2043,9.9
wallpad_HiWonder_251113/bogyung/bogyung_1_17.wav,1,0,0.4542,19.3
wallpad_HiWonder_251113/bogyung/bogyung_0_43.wav,0,0,0.0413,10.3
wallpad_HiWonder_251113/bogyung/bogyung_0_9.wav,0,0,0.0626,9.7
wallpad_HiWonder_251113/bogyung/bogyung_0_47.wav,0,0,0.0349,10.7
wallpad_HiWonder_251113/bogyung/bogyung_1_13.wav,1,1,0.9603,10.1
wallpad_HiWonder_251113/bogyung/bogyung_1_12.wav,1,1,0.9198,9.7
wallpad_HiWonder_251113/bogyung/bogyung_0_46.wav,0,0,0.0535,10.0
wallpad_HiWonder_251113/bogyung/bogyung_0_8.wav,0,0,0.0576,12.8
wallpad_HiWonder_251113/bogyung/bogyung_0_44.wav,0,0,0.0449,11.6
wallpad_HiWonder_251113/bogyung/bogyung_1_10.wav,1,1,0.9606,9.7
wallpad_HiWonder_251113/bogyung/bogyung_1_11.wav,1,1,0.9536,9.7
wallpad_HiWonder_251113/bogyung/bogyung_0_45.wav,0,0,0.0675,11.0
wallpad_HiWonder_251113/bogyung/bogyung_0_22.wav,0,0,0.0328,9.9
wallpad_HiWonder_251113/bogyung/bogyung_0_36.wav,0,0,0.0381,10.0
wallpad_HiWonder_251113/bogyung/bogyung_0_37.wav,0,0,0.0262,9.7
wallpad_HiWonder_251113/bogyung/bogyung_0_23.wav,0,0,0.0529,10.2
wallpad_HiWonder_251113/bogyung/bogyung_0_35.wav,0,0,0.0606,11.6
wallpad_HiWonder_251113/bogyung/bogyung_0_21.wav,0,0,0.0721,9.8
wallpad_HiWonder_251113/bogyung/bogyung_0_20.wav,0,0,0.0917,10.0
wallpad_HiWonder_251113/bogyung/bogyung_0_34.wav,0,0,0.0605,10.2
wallpad_HiWonder_251113/bogyung/bogyung_0_18.wav,0,0,0.0687,9.8
wallpad_HiWonder_251113/bogyung/bogyung_0_30.wav,0,0,0.0634,9.9
wallpad_HiWonder_251113/bogyung/bogyung_0_24.wav,0,0,0.0339,11.4
wallpad_HiWonder_251113/bogyung/bogyung_0_25.wav,0,0,0.0831,11.7
wallpad_HiWonder_251113/bogyung/bogyung_0_31.wav,0,0,0.0698,9.9
wallpad_HiWonder_251113/bogyung/bogyung_0_27.wav,0,0,0.1182,9.6
wallpad_HiWonder_251113/bogyung/bogyung_0_33.wav,0,0,0.1116,9.8
wallpad_HiWonder_251113/bogyung/bogyung_1_9.wav,1,1,0.9372,11.3
wallpad_HiWonder_251113/bogyung/bogyung_1_8.wav,1,1,0.8050,9.8
wallpad_HiWonder_251113/bogyung/bogyung_0_32.wav,0,0,0.0483,10.1
wallpad_HiWonder_251113/gayoon/gayoon_1_5.wav,1,1,0.8152,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_34.wav,0,0,0.0402,10.1
wallpad_HiWonder_251113/gayoon/gayoon_0_20.wav,0,0,0.0831,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_21.wav,0,0,0.1152,10.0
wallpad_HiWonder_251113/gayoon/gayoon_0_35.wav,0,0,0.1138,10.2
wallpad_HiWonder_251113/gayoon/gayoon_1_4.wav,1,1,0.8651,10.2
wallpad_HiWonder_251113/gayoon/gayoon_0_23.wav,0,0,0.0521,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_37.wav,0,0,0.0759,9.7
wallpad_HiWonder_251113/gayoon/gayoon_0_36.wav,0,0,0.0750,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_22.wav,0,0,0.1953,9.5
wallpad_HiWonder_251113/gayoon/gayoon_1_7.wav,1,1,0.6177,11.7
wallpad_HiWonder_251113/gayoon/gayoon_1_3.wav,1,1,0.9123,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_26.wav,0,0,0.1239,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_32.wav,0,0,0.0310,11.7
wallpad_HiWonder_251113/gayoon/gayoon_0_33.wav,0,0,0.0337,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_27.wav,0,0,0.1258,9.8
wallpad_HiWonder_251113/gayoon/gayoon_1_2.wav,1,1,0.9331,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_31.wav,0,0,0.1293,9.7
wallpad_HiWonder_251113/gayoon/gayoon_0_25.wav,0,0,0.1069,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_19.wav,0,0,0.0605,10.2
wallpad_HiWonder_251113/gayoon/gayoon_0_18.wav,0,0,0.0507,12.0
wallpad_HiWonder_251113/gayoon/gayoon_0_24.wav,0,0,0.0613,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_30.wav,0,0,0.0788,9.9
wallpad_HiWonder_251113/gayoon/gayoon_1_1.wav,1,1,0.9143,10.7
wallpad_HiWonder_251113/gayoon/gayoon_0_43.wav,0,0,0.0429,10.2
wallpad_HiWonder_251113/gayoon/gayoon_0_6.wav,0,0,0.0573,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_7.wav,0,0,0.0736,10.0
wallpad_HiWonder_251113/gayoon/gayoon_1_16.wav,1,1,0.6657,10.1
wallpad_HiWonder_251113/gayoon/gayoon_0_42.wav,0,0,0.0977,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_40.wav,0,0,0.0577,9.5
wallpad_HiWonder_251113/gayoon/gayoon_1_28.wav,1,1,0.6998,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_5.wav,0,0,0.1043,10.1
wallpad_HiWonder_251113/gayoon/gayoon_0_4.wav,0,0,0.3808,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_41.wav,0,0,0.0657,8.9
wallpad_HiWonder_251113/gayoon/gayoon_1_11.wav,1,1,0.8520,8.3
wallpad_HiWonder_251113/gayoon/gayoon_1_10.wav,1,1,0.9030,8.7
wallpad_HiWonder_251113/gayoon/gayoon_0_1.wav,0,0,0.2670,8.7
wallpad_HiWonder_251113/gayoon/gayoon_0_3.wav,0,0,0.2973,8.2
wallpad_HiWonder_251113/gayoon/gayoon_1_13.wav,1,1,0.8575,8.0
wallpad_HiWonder_251113/gayoon/gayoon_0_2.wav,0,0,0.4179,9.0
wallpad_HiWonder_251113/gayoon/gayoon_1_22.wav,1,1,0.8032,9.1
wallpad_HiWonder_251113/gayoon/gayoon_1_23.wav,1,1,0.6762,9.0
wallpad_HiWonder_251113/gayoon/gayoon_1_20.wav,1,1,0.8174,8.9
wallpad_HiWonder_251113/gayoon/gayoon_0_9.wav,0,0,0.1310,9.2
wallpad_HiWonder_251113/gayoon/gayoon_1_30.wav,1,0,0.3194,8.9
wallpad_HiWonder_251113/gayoon/gayoon_0_8.wav,0,0,0.0600,10.6
wallpad_HiWonder_251113/gayoon/gayoon_1_27.wav,1,0,0.4085,9.6
wallpad_HiWonder_251113/gayoon/gayoon_0_15.wav,0,0,0.0603,10.3
wallpad_HiWonder_251113/gayoon/gayoon_0_14.wav,0,0,0.1069,9.6
wallpad_HiWonder_251113/gayoon/gayoon_0_28.wav,0,0,0.0984,9.9
wallpad_HiWonder_251113/gayoon/gayoon_0_17.wav,0,0,0.0972,10.2
wallpad_HiWonder_251113/gayoon/gayoon_0_13.wav,0,0,0.0960,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_12.wav,0,0,0.0778,12.2
wallpad_HiWonder_251113/gayoon/gayoon_0_38.wav,0,0,0.0310,9.8
wallpad_HiWonder_251113/gayoon/gayoon_0_39.wav,0,0,0.0648,9.7
wallpad_HiWonder_251113/gayoon/gayoon_0_11.wav,0,0,0.0689,12.4
wallpad_HiWonder_251113/gayoon/gayoon_1_8.wav,1,1,0.8680,10.5
wallpad_HiWonder_251113/leegunhee/leegunhee_1_16.wav,1,1,0.7763,10.6
wallpad_HiWonder_251113/leegunhee/leegunhee_0_42.wav,0,0,0.0788,9.4
wallpad_HiWonder_251113/leegunhee/leegunhee_0_43.wav,0,0,0.0996,9.8
wallpad_HiWonder_251113/leegunhee/leegunhee_1_29.wav,1,1,0.8056,9.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_41.wav,0,0,0.0708,10.5
wallpad_HiWonder_251113/leegunhee/leegunhee_0_40.wav,0,0,0.0361,9.8
wallpad_HiWonder_251113/leegunhee/leegunhee_1_14.wav,1,1,0.8575,11.7
wallpad_HiWonder_251113/leegunhee/leegunhee_1_8.wav,1,0,0.4512,10.6
wallpad_HiWonder_251113/leegunhee/leegunhee_1_10.wav,1,1,0.8136,10.3
wallpad_HiWonder_251113/leegunhee/leegunhee_1_9.wav,1,1,0.8657,13.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_13.wav,1,1,0.9294,11.5
wallpad_HiWonder_251113/leegunhee/leegunhee_1_12.wav,1,1,0.8335,9.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_21.wav,0,0,0.0583,11.3
wallpad_HiWonder_251113/leegunhee/leegunhee_0_35.wav,0,0,0.0979,11.6
wallpad_HiWonder_251113/leegunhee/leegunhee_0_34.wav,0,0,0.0459,10.2
wallpad_HiWonder_251113/leegunhee/leegunhee_0_20.wav,0,0,0.0814,10.3
wallpad_HiWonder_251113/leegunhee/leegunhee_0_36.wav,0,0,0.0647,9.9
wallpad_HiWonder_251113/leegunhee/leegunhee_0_22.wav,0,0,0.1434,9.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_23.wav,0,0,0.0430,9.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_37.wav,0,0,0.0651,9.8
wallpad_HiWonder_251113/leegunhee/leegunhee_0_33.wav,0,0,0.1484,10.5
wallpad_HiWonder_251113/leegunhee/leegunhee_0_27.wav,0,0,0.0364,9.1
wallpad_HiWonder_251113/leegunhee/leegunhee_0_32.wav,0,0,0.1965,8.9
wallpad_HiWonder_251113/leegunhee/leegunhee_0_8.wav,0,0,0.1272,9.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_24.wav,0,0,0.1704,8.8
wallpad_HiWonder_251113/leegunhee/leegunhee_0_30.wav,0,0,0.1250,9.4
wallpad_HiWonder_251113/leegunhee/leegunhee_0_18.wav,0,0,0.0763,8.9
wallpad_HiWonder_251113/leegunhee/leegunhee_0_19.wav,0,0,0.0943,9.1
wallpad_HiWonder_251113/leegunhee/leegunhee_0_31.wav,0,0,0.0699,4.9
wallpad_HiWonder_251113/leegunhee/leegunhee_0_25.wav,0,0,0.0839,5.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_9.wav,0,0,0.0825,4.8
wallpad_HiWonder_251113/leegunhee/leegunhee_0_4.wav,0,0,0.3022,4.8
wallpad_HiWonder_251113/leegunhee/leegunhee_0_28.wav,0,0,0.0628,5.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_14.wav,0,0,0.0505,4.8
wallpad_HiWonder_251113/leegunhee/leegunhee_0_29.wav,0,0,0.1289,4.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_5.wav,0,0,0.2259,5.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_7.wav,0,0,0.0524,4.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_17.wav,0,0,0.2388,4.6
wallpad_HiWonder_251113/leegunhee/leegunhee_0_16.wav,0,0,0.0737,4.3
wallpad_HiWonder_251113/leegunhee/leegunhee_0_12.wav,0,0,0.1701,4.3
wallpad_HiWonder_251113/leegunhee/leegunhee_0_13.wav,0,0,0.0635,4.3
wallpad_HiWonder_251113/leegunhee/leegunhee_0_3.wav,0,0,0.1379,4.5
wallpad_HiWonder_251113/leegunhee/leegunhee_0_11.wav,0,0,0.0756,4.6
wallpad_HiWonder_251113/leegunhee/leegunhee_0_39.wav,0,0,0.0547,4.5
wallpad_HiWonder_251113/leegunhee/leegunhee_0_38.wav,0,0,0.0519,7.7
wallpad_HiWonder_251113/leegunhee/leegunhee_0_10.wav,0,0,0.0831,7.7
wallpad_HiWonder_251113/leegunhee/leegunhee_1_7.wav,1,1,0.5006,7.8
wallpad_HiWonder_251113/leegunhee/leegunhee_1_23.wav,1,1,0.6899,8.4
wallpad_HiWonder_251113/leegunhee/leegunhee_1_6.wav,1,1,0.6942,9.2
wallpad_HiWonder_251113/leegunhee/leegunhee_1_22.wav,1,1,0.6260,8.9
wallpad_HiWonder_251113/leegunhee/leegunhee_1_20.wav,1,1,0.6089,8.8
wallpad_HiWonder_251113/leegunhee/leegunhee_1_4.wav,1,1,0.5654,9.3
wallpad_HiWonder_251113/leegunhee/leegunhee_1_5.wav,1,1,0.7289,9.1
wallpad_HiWonder_251113/leegunhee/leegunhee_1_25.wav,1,1,0.7724,7.7
wallpad_HiWonder_251113/leegunhee/leegunhee_1_31.wav,1,1,0.8959,4.9
wallpad_HiWonder_251113/leegunhee/leegunhee_1_30.wav,1,1,0.8024,4.8
wallpad_HiWonder_251113/leegunhee/leegunhee_1_24.wav,1,0,0.3915,4.3
