path,label,pred
wallpad_HiWonder_251113/jihyeon/jihyeon_1_9.wav,1,1.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_14.wav,1,1.0
wallpad_HiWonder_251113/jihyeon/jihyeon_0_40.wav,0,0.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_10.wav,1,1.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_11.wav,1,1.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_13.wav,1,1.0
wallpad_HiWonder_251113/jihyeon/jihyeon_1_12.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_13.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_12.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_10.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_38.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_39.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_11.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_29.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_15.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_14.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_28.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_16.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_9.wav,1,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_8.wav,1,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_17.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_18.wav,1,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_24.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_25.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_19.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_9.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_22.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_23.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_8.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_21.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_20.wav,1,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_6.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_11.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_10.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_7.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_5.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_12.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_13.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_4.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_17.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_16.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_1.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_3.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_40.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_14.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_15.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_2.wav,0,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_32.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_26.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_5.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_4.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_27.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_33.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_25.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_31.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_19.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_6.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_7.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_18.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_30.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_24.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_20.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_34.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_3.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_2.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_35.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_21.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_37.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_23.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_1_1.wav,1,1.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_22.wav,0,0.0
wallpad_HiWonder_251113/jangyeon/jangyeon_0_36.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_17.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_5.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_4.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_16.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_14.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_28.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_7.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_29.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_15.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_39.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_3.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_2.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_10.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_38.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_1.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_13.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_6.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_20.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_21.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_7.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_5.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_23.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_22.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_4.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_1.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_3.wav,0,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_25.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_19.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_18.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_41.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_15.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_14.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_40.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_42.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_16.wav,1,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_17.wav,1,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_43.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_9.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_47.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_13.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_12.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_46.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_8.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_44.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_10.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_11.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_45.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_22.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_36.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_37.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_23.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_35.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_21.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_20.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_34.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_18.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_30.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_24.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_25.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_31.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_27.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_0_33.wav,0,0.0
wallpad_HiWonder_251113/bogyung/bogyung_1_9.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_1_8.wav,1,1.0
wallpad_HiWonder_251113/bogyung/bogyung_0_32.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_5.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_34.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_20.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_21.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_35.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_4.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_23.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_37.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_36.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_22.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_7.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_1_3.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_26.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_32.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_33.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_27.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_2.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_31.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_25.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_19.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_18.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_24.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_30.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_1.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_43.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_6.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_7.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_16.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_42.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_40.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_28.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_5.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_4.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_41.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_11.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_1_10.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_1.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_3.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_13.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_2.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_22.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_1_23.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_1_20.wav,1,1.0
wallpad_HiWonder_251113/gayoon/gayoon_0_9.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_30.wav,1,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_8.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_27.wav,1,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_15.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_14.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_28.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_17.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_13.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_12.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_38.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_39.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_0_11.wav,0,0.0
wallpad_HiWonder_251113/gayoon/gayoon_1_8.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_16.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_42.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_43.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_29.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_41.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_40.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_14.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_8.wav,1,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_10.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_9.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_13.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_12.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_21.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_35.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_34.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_20.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_36.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_22.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_23.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_37.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_33.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_27.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_32.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_8.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_24.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_30.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_18.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_19.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_31.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_25.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_9.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_4.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_28.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_14.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_29.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_5.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_7.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_17.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_16.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_12.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_13.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_3.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_11.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_39.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_38.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_0_10.wav,0,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_7.wav,1,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_23.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_6.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_22.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_20.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_4.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_5.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_25.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_31.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_30.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_24.wav,1,0.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_18.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_2.wav,1,1.0
wallpad_HiWonder_251113/leegunhee/leegunhee_1_3.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_22.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_21.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_20.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_24.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_30.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_18.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_9.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_8.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_19.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_15.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_29.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_28.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_14.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_16.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_17.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_13.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_12.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_38.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_10.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_9.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_8.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_11.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_39.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_20.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_34.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_5.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_4.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_35.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_21.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_37.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_23.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_6.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_7.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_22.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_36.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_32.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_26.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_3.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_2.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_27.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_33.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_19.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_25.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_31.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_1.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_30.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_24.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_18.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_17.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_7.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_16.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_28.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_14.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_5.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_0_40.wav,0,0.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_4.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_15.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_29.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_11.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_1.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_10.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_12.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_3.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_2.wav,1,1.0
wallpad_HiWonder_251113/leehaeun/leehaeun_1_13.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_29.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_15.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_41.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_5.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_4.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_40.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_14.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_28.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_16.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_42.wav,1,0.0
wallpad_HiWonder_251113/ojk/ojk_1_6.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_7.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_43.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_17.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_13.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_3.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_2.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_12.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_38.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_51.wav,1,0.0
wallpad_HiWonder_251113/ojk/ojk_0_39.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_11.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_6.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_22.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_7.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_5.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_21.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_20.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_4.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_1.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_3.wav,0,1.0
wallpad_HiWonder_251113/ojk/ojk_1_26.wav,1,0.0
wallpad_HiWonder_251113/ojk/ojk_0_2.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_43.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_17.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_16.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_42.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_40.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_9.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_10.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_38.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_8.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_34.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_20.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_1_48.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_1_49.wav,1,1.0
wallpad_HiWonder_251113/ojk/ojk_0_21.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_35.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_23.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_37.wav,0,0.0
wallpad_HiWonder_251113/ojk/ojk_0_36.wav,0,0.0
